text,diggCount,replyCommentTotal,createTimeISO,uniqueId,text_final,lda_topic,lda_topic_prob,lda_topic_words,bertopic_topic,bertopic_topic_prob,bertopic_topic_words,lda_best_topic,lda_best_prob,bertopic_modeling_topic,bertopic_modeling_prob
"mbg gak hanya buat anak sekolah ya gaes, ibu hamil menyusui juga dpt",3,3,2025-11-20T01:56:30.000Z,shanmarys,makan bergizi gratis tidak hanya buat anak sekolah ya gaes ibu_hamil menyusui juga dpt,5,0.8135674179412622,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9416373451915222,0,0.8429276959327466
"alhamdulillah,, masya Allah 🥰",0,0,2025-12-04T13:45:18.000Z,lhaaa177,alhamdulillah masya_allah,0,0.3778123153046447,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.37500807263684327,0,1.0
itu enak loh 🗿,6,0,2026-01-20T12:42:10.000Z,aaaaaaaaaaadfhjiyfbuytgj,itu enak_loh,3,0.5389045347008251,enak_loh | oh | itu enak_loh | aamiinn | bae | ini juga | juta_lapangan_kerja | masing_masing | persiapan | wkwkwk | gnti | wajah | bali | team | itu,-1,0.0,No Topic,2,0.7080899010965084,0,1.0
sy senang dgn program MBG nya pak Prabowo 🥰,0,0,2025-11-17T05:39:55.000Z,yanniryya,saya senang dengan program makan bergizi gratis nya bapak_prabowo,5,0.8012067394503527,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9124118589355933,0,1.0
"anak saya suka cerita ,,Mbg nya dapet ini Mak ,dapet itu Mak , saya jawab di nikmati aja nak ,mamak dulu nggk seberuntung kamu dapet sekolah gratis ,dapet Mbg gratis,🙏🏼",0,0,2025-11-18T05:55:14.000Z,sukart.i,anak saya suka cerita makan bergizi gratis nya dapet ini mak dapet itu mak saya jawab di nikmati saja nak mamak dulu tidak seberuntung anda dapet sekolah_gratis dapet makan bergizi gratis gratis,5,0.8345738374912464,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9726505367779705,0,0.8182466336689355
"ganti aja dgn uang pak,,,,ea BPK tulus ,,,",0,0,2026-01-21T15:53:47.000Z,user5956538375406,ganti saja dengan uang bapak ea bpk tulus,5,0.7747524591779426,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7315449298798417,0,0.5266011190004779
saya mendukung mbg tapi kariawan nya orang dari dinas kesehatan gizi yg bersetifikat lah bukan kariawan yg masuk karena ada orang dalam saja ini masalah makanan kehatan steril nya harus di awasi lansung oleh ahli gizi,0,0,2025-12-28T14:07:31.000Z,lengangbumi,saya mendukung makan bergizi gratis tetapi kariawan nya orang dari dinas kesehatan gizi yang bersetifikat lah bukan kariawan yang masuk karena ada orang dalam saja ini masalah makanan kehatan steril nya harus di awasi lansung oleh ahli_gizi,5,0.8659187572914383,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7365365807484495,-1,0.5453175736819907
tenangg punya temen ku yang GK di makan aku makn kan membazir,0,0,2026-01-20T11:33:24.000Z,amarafaizah,tenangg punya_temen saya yang tidak di makan saya makn kan membazir,5,0.7834317910235084,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5026302953630631,0,0.8379457179442181
"bnyk yg mokel lh pak""😂",0,0,2025-02-28T10:35:31.000Z,rp.iisy,banyak yang mokel lh bapak,5,0.4266483274363863,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5207272224747655,0,1.0
"anak saya buahnya slalu dibawa pulang klo nasinya Alhamdulillah slalu habis
adiknya suka sekali sama buah pisang,buah jeruk
terima kasih pak semoga bapak slalu sehat slalu amin 🤲🏻",0,0,2025-11-17T10:08:19.000Z,pecicilan1,anak saya buahnya slalu dibawa_pulang kalau nasinya alhamdulillah slalu habis adiknya suka sekali dengan buah pisang buah jeruk terima_kasih_bapak semoga bapak slalu sehat_slalu amin,5,0.5242675169093705,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,4,0.37854853459228366,0,0.8174691790563506
curhat lagi aja...🙈,0,0,2026-01-21T16:13:24.000Z,the.basri,curhat lagi saja,0,0.3429838606936224,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,2,0.5312136562704064,-1,0.46253523137846053
cek lapangan banyak mbg tidak dimakan..,0,0,2026-01-22T14:12:31.000Z,zoanjo79,cek_lapangan banyak makan bergizi gratis tidak dimakan,5,0.7587995025633976,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8906175403359874,0,1.0
"Ini yg dimaksud 19jt lapangan pekerjaan, semua berproses, dr presiden untuk rakyat💞",1,0,2025-12-04T13:58:29.000Z,lumirzastylemo,ini yang dimaksud jt_lapangan_pekerjaan semua berproses dari presiden untuk rakyat,2,0.4294773270902387,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,2,0.4391069497801362,0,0.38878487125690225
sekolah gw GK dapet katanya sihh di tolak tapi aku GK tau kenapa??🤔,0,2,2026-01-24T02:36:46.000Z,kisayla,sekolah saya tidak dapet katanya sihh di tolak tetapi saya tidak tau kenapa,5,0.8055056825452785,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8660572686113766,0,1.0
yg udah tau gajinya air matanya naik lagi😹😹,0,0,2026-01-22T07:24:47.000Z,manzkiww,yang sudah tau gajinya air matanya naik lagi,5,0.7469022605239275,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5850670780629879,7,1.0
saya tidak menyesal milih prabowo tapi yg punya dapur itu tidak semua dari tim nya pa prabowo,0,0,2026-01-13T06:06:52.000Z,antidia8,saya tidak menyesal milih prabowo tetapi yang punya_dapur itu tidak semua dari tim nya pa_prabowo,5,0.6813704234235912,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8318377580394783,0,0.4373965702411222
Semoga Bpk sehat selalu.,0,0,2025-11-15T13:38:46.000Z,mak.pin23,semoga bpk sehat_selalu,2,0.7045789412607999,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,5,0.5312434805840835,-1,0.030332566665452997
bayyohh mokel berjamaah,1,0,2025-02-28T11:55:52.000Z,mirjotttttt_31,bayyohh mokel berjamaah,2,0.3699065382975918,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,1,0.3750073963571829,-1,0.4778461598399633
@k'ca,0,0,2026-01-22T10:59:59.000Z,francc169,ca,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,0,1.0
"meski saya gak dapat pesenan mbg
saya sangat suka program ini, meski pasar mulai sepi karna mbg kebanyakan ambil di pengrajin2 yg sdah besar
tapi tetap di syukuri
mungkin kalau sambil ambil di pasar lebih baik lagi sama sama jalan karna bukan saya yg merasa sepi
tukang sayurpun merasakannya🙏😊,,,",0,0,2025-12-04T09:11:37.000Z,asyiella_elghina,meski saya tidak dapat pesenan makan bergizi gratis saya sangat suka program_ini meski pasar mulai sepi karena makan bergizi gratis kebanyakan ambil di pengrajin yang sdah besar tetapi tetap di syukuri mungkin kalau sambil ambil di pasar lebih_baik lagi dengan dengan jalan karena bukan saya yang merasa sepi tukang sayurpun merasakannya,5,0.8724883972495958,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9828352806713485,0,1.0
semangatt semoga mbg tetep berjalan..demi anak bangsa biar sehat karna makan sehat dan tepat waktu👍🙏🤗,0,0,2025-12-05T10:37:44.000Z,yoelita77,semangatt semoga makan bergizi gratis tetep berjalan demi anak_bangsa supaya sehat karena makan sehat dan tepat waktu,5,0.4386186064281501,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5797585305549018,-1,0.6300990965671306
Alhamdulillah dari pada uang di korupsi sama pejabatnya rakyat lumayan kemakan sedikit,0,0,2025-11-15T00:17:53.000Z,sitim136,alhamdulillah dari_pada uang di korupsi dengan pejabatnya rakyat lumayan kemakan sedikit,5,0.7833378013848912,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.9270678709741439,2,0.11160432907386952
pas pulang makan di pinggir jalan😭,0,0,2025-02-28T16:29:04.000Z,mhmdsaidbowo,pas pulang makan di pinggir jalan,5,0.7161272744826275,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6079532795169529,-1,0.6765206731995456
mau pelatihan 3 bulan buat jadi diplomat dong🙏,0,0,2025-11-16T17:12:46.000Z,redcapcay,mau pelatihan_bulan buat jadi diplomat saja,5,0.4765072529900738,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.6672735946127851,16,0.36839843350096163
plss aku baru tahu kalau ibu ibu yang masak ternyata dari jam 2 sampe jam 5🥲,0,0,2026-01-23T04:23:56.000Z,aiko13384,plss saya baru tahu kalau ibu_ibu yang masak ternyata dari jam sampai jam,5,0.7811842031722059,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5778559363040486,0,0.21857703934515924
"di bilang kok gx percaya pak pak, tempat saya baru 3 bulan udh bisa beli pajero suplayer nya pak, blom yg lain lain",0,0,2026-01-25T01:28:14.000Z,darma1191,di bilang kenapa gx percaya bapak bapak tempat saya baru bulan sudah bisa beli pajero suplayer nya bapak belum yang lain lain,5,0.8374386739204867,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.5025102625534341,-1,0.21050924675182023
pokoe sampeyan no 1 pak maju terus,0,0,2025-11-28T12:39:39.000Z,user9223812966824,pokoe sampeyan tidak bapak maju_terus,5,0.4439865194464774,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,5,0.5117286087459785,0,0.6843184323067094
"Terimakasih, Pak. Banyak manfaat MBG. Anak disekolah kami sangat antusias karena mereka banyak anak yang tidak mampu 🙏",2,1,2025-11-19T14:39:32.000Z,_samchon_,terimakasih bapak banyak manfaat makan bergizi gratis anak disekolah kami sangat_antusias karena mereka banyak anak yang tidak_mampu,5,0.8365033190853809,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8931224666159835,0,1.0
"kalau bisa mbg diganti program sekolah gratis aja pak, banyak anak jalanan ga sekolah dan akhirnya ga me dapat hak atas mbg yang bapak programkan, kalo mencegah orang lapar, tingkatkan jumlah lowongan pekerjaan bagi orang tua",0,0,2025-11-17T06:44:18.000Z,user2632741087133,kalau bisa makan bergizi gratis diganti program sekolah_gratis saja bapak banyak anak jalanan tidak sekolah dan akhirnya tidak me dapat hak atas makan bergizi gratis yang bapak programkan kalau mencegah orang lapar tingkatkan jumlah lowongan_pekerjaan bagi orang_tua,5,0.8646341153684396,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.725902685607564,0,0.8531737138920306
@ltalitull ojokk maidoo aeee☺,0,1,2026-01-28T10:32:04.000Z,amur4aa,ojokk maidoo aeee,0,0.0666666666666666,omon | betul | masya_allah | ya | wowo | curhat | om | rame | ajaa | maju_terus | maju_terus bapak | uangkan_saja | p_prabowo | betul itu | semangattt,-1,0.0,No Topic,0,0.125,0,0.6548074273562942
"drpd dikasih ke swasta, tni, polri..lbh baik dilaksanakan lgsg o/ Badan Pelaksana Nasional MBG, dirikan dapur di setiap sekolah, rekrut ahli gizi, chef & sekian byk org u/ bekerja di dapur. BPK, KPK mengawasi penggunaan anggaran. Kita profesional lah, tentara urus keamanan negara, polisi urus keamanan masyarakat, guru ttp mengajar. Program ini bgs, tp trus terang ini jd proyekan segelintir org, jd anggaran tidak dinikmati anak2 100%.",0,0,2025-11-14T12:47:47.000Z,yusardian0,drpd dikasih_ke swasta tni polri lebih_baik dilaksanakan lgsg o badan pelaksana nasional makan bergizi gratis dirikan dapur di setiap sekolah rekrut ahli_gizi chef sekian byk org u bekerja di dapur bpk kpk mengawasi penggunaan anggaran kita profesional lah tentara urus keamanan negara polisi urus keamanan masyarakat guru ttp mengajar program_ini baik tapi trus terang ini jadi proyekan segelintir org jadi anggaran tidak dinikmati anak,5,0.8794412672269278,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7197229344855852,0,0.8246059685566308
epaluasi d lapangan banyak kasus yg sdh trjadi,1,0,2026-01-13T10:59:27.000Z,asep.mulyana854,epaluasi di_lapangan banyak_kasus yang sudah trjadi,5,0.6958248323390196,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8748657715710807,-1,0.33011699336168904
"pak, harapannya MBG ini tepat sasaran. jangan sampai sekolah² yang uang masuknya aja belasan hingga puluhan juta ikut mengambilnya, karena ending nya hanya akan dapat celaan saja",0,0,2025-11-16T02:28:06.000Z,vita_goldencanyon,bapak harapannya makan bergizi gratis ini tepat_sasaran jangan_sampai sekolah² yang uang masuknya saja belasan hingga puluhan juta ikut mengambilnya karena ending nya hanya akan dapat celaan saja,5,0.8224210933454282,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.7053137553025927,0,0.8297725941813383
Alhamdulillah 👍👍👍,0,0,2026-01-25T07:15:25.000Z,baiq.sri.rahayu,alhamdulillah,2,0.5333333263776289,bapak | alhamdulillah | bapak_prabowo | sehat_selalu | bapak_presiden | lanjutkan | semoga | semangat | makan bergizi | bergizi gratis | bergizi | gratis | mantap | makan | sehat,-1,0.0,No Topic,7,0.5623659353306768,0,0.7546325275619469
jaga kualitas.iru untuk anak anak kita.jg silau akan untung tinggi,0,0,2026-01-16T08:10:52.000Z,budiy0no,jaga kualitas iru untuk anak anak kita juga silau akan untung tinggi,5,0.7872829664525524,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5086424763000627,0,0.36311460357822084
bener lur aku jg setuju MBG lanjuuuuuuuttttt disamping memper kerjakan pengangguran dn anakku kalo berangkat sekola ngga mau sarapan pagi katanya Lum pingin makan tp setelah ada MBG jadi ngga telat makannya trima kasih PK presiden semoga sehat dn dijauhkan dr orang2 yg kurang baik ahlaknya Aamii,0,0,2026-01-16T22:44:27.000Z,idazubaedah10,benar lur saya juga setuju makan bergizi gratis lanjuuuuuuuttttt disamping memper kerjakan pengangguran dn anakku kalau berangkat sekola ngga mau sarapan_pagi katanya lum ingin makan tapi setelah_ada makan bergizi gratis jadi ngga telat makannya trima_kasih pk presiden semoga sehat dn dijauhkan dari orang yang kurang baik ahlaknya aamii,5,0.8127988534675329,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.8961357796413802,-1,0.45131793958603134
survei lapangan dadakan dan acak pak .biar tau aslinya di lapangan,0,0,2026-01-20T11:36:35.000Z,aji.bagus8,survei lapangan dadakan dan acak bapak supaya tau aslinya di_lapangan,5,0.5142129660063187,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,3,0.4887182548394134,-1,0.2123113882107654
lanjutkan MBG SYUKURI YANG ADA,0,0,2026-01-06T23:15:06.000Z,nunung1181,lanjutkan makan bergizi gratis syukuri yang ada,5,0.5480779357217707,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7769895156582678,0,1.0
MBG TETAP LANJUT,0,0,2025-12-28T12:27:29.000Z,zhuxin_mage,makan bergizi gratis tetap lanjut,5,0.7283980971545087,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7080993271373321,0,1.0
hanya orang kaya yg membuang buang makan yg harganya lebih dr kita mkan biasanya🔥🔥,0,0,2025-12-05T10:39:06.000Z,chocholatekeju,hanya orang_kaya yang membuang buang makan yang harganya lebih dari kita mkan biasanya,5,0.7962873497297288,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.6903910981601455,-1,0.13921783861749323
maaf banget tapi temen aku dapat anggur nya busuk maff kalo lantang,0,1,2026-01-20T11:34:26.000Z,gandhes165,maaf sangat tetapi temen saya dapat anggur nya buruk maff kalau lantang,5,0.7879852318941521,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.9204185535671239,0,0.592257715799642
program pbb ini,0,2,2025-11-14T14:58:31.000Z,awancerah81,program pbb ini,5,0.6134005168954411,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,2,0.7811473786721834,8,0.39420468273826725
"bapak yg liat yg sesungguhnya,",0,0,2026-01-12T11:11:44.000Z,nadifatuljihan123,bapak yang lihat yang sesungguhnya,5,0.5431950447649198,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5882134420505198,-1,0.7490259420428153
program mu baik pk .tujuan mu juga baik buat masyarakat tapiiiiii................ tapiii...tapiiii ...,0,0,2026-01-21T14:12:48.000Z,cuicui594,program anda baik pk tujuan anda juga baik buat masyarakat tapiiiiii tapiii tapiiii,5,0.7671023125082868,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,7,0.5694732689541395,8,1.0
lucu,0,0,2026-01-13T13:05:37.000Z,cesiyemsauntiyeng,lucu,5,0.533333332738686,makan | gratis | bergizi | yang | bergizi gratis | makan bergizi | saya | di | tidak | bapak | nya | saja | anak | itu | ada,-1,0.0,No Topic,3,0.5624986485807308,0,1.0
