,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,text_casefold,text_clean,tokens,token_count,tokens_nostop,token_count_nostop
275,"lanjutkan program sudah tepat bagi yg paham nanti ada keringan buat per 1 Minggu nanti ada lg buat per 1 Minggu kalo di sini mdh""an sama di situ ikut libur kasihan anak"" dong",0,0,2025-12-17T03:35:48.000Z,autoplay.12,https://www.tiktok.com/@badangizinasional.ri/video/7584240338525539605,7379139557079974918,7584665443548332818,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6f048f2630fb5f19da21ed74b3694423~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f73283f&x-expires=1770796800&x-signature=lYgE02yQGhLuwWCNcFzglEfXvo0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn2,"lanjutkan program sudah tepat bagi yg paham nanti ada keringan buat per 1 minggu nanti ada lg buat per 1 minggu kalo di sini mdh""an sama di situ ikut libur kasihan anak"" dong",lanjutkan program sudah tepat bagi yg paham nanti ada keringan buat per minggu nanti ada lg buat per minggu kalo di sini mdh an sama di situ ikut libur kasihan anak dong,"['lanjutkan', 'program', 'sudah', 'tepat', 'bagi', 'yg', 'paham', 'nanti', 'ada', 'keringan', 'buat', 'per', 'minggu', 'nanti', 'ada', 'lg', 'buat', 'per', 'minggu', 'kalo', 'di', 'sini', 'mdh', 'an', 'sama', 'di', 'situ', 'ikut', 'libur', 'kasihan', 'anak', 'dong']",32,"['lanjutkan', 'program', 'paham', 'keringan', 'minggu', 'lg', 'minggu', 'mdh', 'situ', 'libur', 'kasihan', 'anak']",12
276,🔥🔥🔥,0,0,2026-02-03T16:21:35.000Z,nurhidayatramadani09,https://www.tiktok.com/@badangizinasional.ri/video/7584240338525539605,6799500575475516417,7602674862654587668,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/934aaa0d3767fdf1d38198c9d601c0c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2ade862&x-expires=1770796800&x-signature=L2Uk%2Buk6XjzKJpJJFOQV9m498kg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn2,🔥🔥🔥,,[],0,[],0
277,"min tolong untuk BANPER JGN TELAT"" dong min...kayak kerja kami gt lo gx telat",0,0,2025-12-21T09:45:52.000Z,vj_6.6.6,https://www.tiktok.com/@badangizinasional.ri/video/7584240338525539605,6936079848378516482,7586245147362165512,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/08e692302906710666bcecddddf5294c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6838804e&x-expires=1770796800&x-signature=lHGeNEnqCrBZajT%2FDRz4pkwwWiw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn2,"min tolong untuk banper jgn telat"" dong min...kayak kerja kami gt lo gx telat",min tolong untuk banper jgn telat dong min kayak kerja kami gt lo gx telat,"['min', 'tolong', 'untuk', 'banper', 'jgn', 'telat', 'dong', 'min', 'kayak', 'kerja', 'kami', 'gt', 'lo', 'gx', 'telat']",15,"['min', 'banper', 'jgn', 'telat', 'min', 'kerja', 'gt', 'lo', 'gx', 'telat']",10
278,🔥🔥🔥🔥🔥,0,0,2025-12-16T16:09:47.000Z,onenhy,https://www.tiktok.com/@badangizinasional.ri/video/7584240338525539605,6936559198629184513,7584488676290593544,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cee9610a3b23fed9ae9c1c40e87f254e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1b732be&x-expires=1770796800&x-signature=V0PBcCUt6jSXfD9UebDYF6d7jgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn2,🔥🔥🔥🔥🔥,,[],0,[],0
279,kak mbg yg di sukajadi timur banyuasin itu emang isian mbg nya sama aja ya susu nya buat bumil busui dan balita,0,0,2025-12-17T01:19:18.000Z,sayacantik103,https://www.tiktok.com/@badangizinasional.ri/video/7584240338525539605,6958776309715747845,7584630255722464007,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/377e13297274798d3bb1a01b6b37a777~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69b06001&x-expires=1770796800&x-signature=fljJIhdIRYKNUzFsVNKSXMM37SY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mbg_tiktok_bgn2,kak mbg yg di sukajadi timur banyuasin itu emang isian mbg nya sama aja ya susu nya buat bumil busui dan balita,kak mbg yg di sukajadi timur banyuasin itu emang isian mbg nya sama aja ya susu nya buat bumil busui dan balita,"['kak', 'mbg', 'yg', 'di', 'sukajadi', 'timur', 'banyuasin', 'itu', 'emang', 'isian', 'mbg', 'nya', 'sama', 'aja', 'ya', 'susu', 'nya', 'buat', 'bumil', 'busui', 'dan', 'balita']",22,"['kak', 'mbg', 'sukajadi', 'timur', 'banyuasin', 'isian', 'mbg', 'susu', 'bumil', 'busui', 'balita']",11
280,Bapak 🥹 Tolong jangan diberhentikan MBG ini. Saya Baru Melamar ke dapur SPPG.,541,32,2025-12-26T12:56:32.000Z,calieff2,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7206930139317830657,7588149728429294356,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd73da8e1c04b51b4a0d8ff31590b53c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=edeaafb3&x-expires=1770800400&x-signature=sZ7AoTNwcju4y2q57ZrZ%2BXOMhMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,bapak 🥹 tolong jangan diberhentikan mbg ini. saya baru melamar ke dapur sppg.,bapak tolong jangan diberhentikan mbg ini saya baru melamar ke dapur sppg,"['bapak', 'tolong', 'jangan', 'diberhentikan', 'mbg', 'ini', 'saya', 'baru', 'melamar', 'ke', 'dapur', 'sppg']",12,"['diberhentikan', 'mbg', 'melamar', 'dapur', 'sppg']",5
281,tulong iki pie admin tiktok,0,0,2026-02-02T11:33:31.000Z,cahyoucill,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6961794556674130946,7602229553273160466,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7328065874458640385~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d8a0ca28&x-expires=1770800400&x-signature=8leX7rnEXypXBNcztvctk4mjR8Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,tulong iki pie admin tiktok,tulong iki pie admin tiktok,"['tulong', 'iki', 'pie', 'admin', 'tiktok']",5,"['tulong', 'iki', 'pie', 'admin', 'tiktok']",5
282,madang geden...,0,0,2026-01-30T01:42:04.000Z,holok88,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6550921954462679041,7600963826087478034,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59fc46652decdb03fd1eefad0da3ea69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72dec7f7&x-expires=1770800400&x-signature=UDTQr578B9cDlYKalZL6bzhJxu0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,madang geden...,madang geden,"['madang', 'geden']",2,"['madang', 'geden']",2
283,tapi mbg bisa memberi lapangan pekerjaan yang banyak....,408,28,2025-12-26T09:58:05.000Z,ragil..01,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7365877380026975237,7588103719134167815,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7365878787098443782~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76101b50&x-expires=1770800400&x-signature=x2g%2FRdjYQTtfrR8mP4SCqfp8EGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,tapi mbg bisa memberi lapangan pekerjaan yang banyak....,tapi mbg bisa memberi lapangan pekerjaan yang banyak,"['tapi', 'mbg', 'bisa', 'memberi', 'lapangan', 'pekerjaan', 'yang', 'banyak']",8,"['mbg', 'lapangan', 'pekerjaan']",3
284,lanjutkan mbg pak sangat membantu dan mwmberi banyak lapangan kerja,70,6,2025-12-26T13:51:35.000Z,ahmad.azmi168,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7565858151465403410,7588163907363373841,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/55bc3a70b8b2fc65d09f358b10ce37a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=595e1d4a&x-expires=1770800400&x-signature=RzQjYH0zx85T7d4bh4Lv7lIR93E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,lanjutkan mbg pak sangat membantu dan mwmberi banyak lapangan kerja,lanjutkan mbg pak sangat membantu dan mwmberi banyak lapangan kerja,"['lanjutkan', 'mbg', 'pak', 'sangat', 'membantu', 'dan', 'mwmberi', 'banyak', 'lapangan', 'kerja']",10,"['lanjutkan', 'mbg', 'membantu', 'mwmberi', 'lapangan', 'kerja']",6
285,"Mohon maaf pak, tolong diaudit sppg sekolah daerah tebet lebih tepatnya bukit duri, karena selama libur 2 minggu ini tidak ada dikasih sama sekali, diwaktu sekolah pun menurut kami itu tidak sesuai budget yg ditentukan, dan tidak sesuai/bahkan tidak ada gizi nya🙏🏻",8,13,2025-12-26T14:33:39.000Z,innezsulestri,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6798139963521074178,7588174730667606785,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/35f0516bdd389a12148aa43bc7e1589b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33cfa6dd&x-expires=1770800400&x-signature=3qktnnqTwxn%2FlbKk12B4R4hWB1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,"mohon maaf pak, tolong diaudit sppg sekolah daerah tebet lebih tepatnya bukit duri, karena selama libur 2 minggu ini tidak ada dikasih sama sekali, diwaktu sekolah pun menurut kami itu tidak sesuai budget yg ditentukan, dan tidak sesuai/bahkan tidak ada gizi nya🙏🏻",mohon maaf pak tolong diaudit sppg sekolah daerah tebet lebih tepatnya bukit duri karena selama libur minggu ini tidak ada dikasih sama sekali diwaktu sekolah pun menurut kami itu tidak sesuai budget yg ditentukan dan tidak sesuai bahkan tidak ada gizi nya,"['mohon', 'maaf', 'pak', 'tolong', 'diaudit', 'sppg', 'sekolah', 'daerah', 'tebet', 'lebih', 'tepatnya', 'bukit', 'duri', 'karena', 'selama', 'libur', 'minggu', 'ini', 'tidak', 'ada', 'dikasih', 'sama', 'sekali', 'diwaktu', 'sekolah', 'pun', 'menurut', 'kami', 'itu', 'tidak', 'sesuai', 'budget', 'yg', 'ditentukan', 'dan', 'tidak', 'sesuai', 'bahkan', 'tidak', 'ada', 'gizi', 'nya']",42,"['mohon', 'maaf', 'diaudit', 'sppg', 'sekolah', 'daerah', 'tebet', 'tepatnya', 'bukit', 'duri', 'libur', 'minggu', 'dikasih', 'diwaktu', 'sekolah', 'sesuai', 'budget', 'ditentukan', 'sesuai', 'gizi']",20
286,MBG proyek memperkaya pejabat dan kroni2 prabowo sementara rakyat tambah susah dan mutu pendidikan kita semakin jauh tertinggal 😢,110,34,2025-12-26T04:12:50.000Z,begonggo_8,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7084064905091941377,7588014769681187591,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0a8485202beada19624106e2ea961dff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8928260d&x-expires=1770800400&x-signature=7lBO%2BgUJR3ZHn2QKRgjI41Ld1Cc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,mbg proyek memperkaya pejabat dan kroni2 prabowo sementara rakyat tambah susah dan mutu pendidikan kita semakin jauh tertinggal 😢,mbg proyek memperkaya pejabat dan kroni prabowo sementara rakyat tambah susah dan mutu pendidikan kita semakin jauh tertinggal,"['mbg', 'proyek', 'memperkaya', 'pejabat', 'dan', 'kroni', 'prabowo', 'sementara', 'rakyat', 'tambah', 'susah', 'dan', 'mutu', 'pendidikan', 'kita', 'semakin', 'jauh', 'tertinggal']",18,"['mbg', 'proyek', 'memperkaya', 'pejabat', 'kroni', 'prabowo', 'rakyat', 'susah', 'mutu', 'pendidikan', 'tertinggal']",11
287,mbg anak aku untuk 3 Hari🤗,27,5,2025-12-26T11:29:48.000Z,achajajanyuk,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7137662244163273755,7588127361091994384,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7367971400013283361~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e72efa89&x-expires=1770800400&x-signature=CcxCblccuRUpcL%2BawQJraNY3wP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,mbg anak aku untuk 3 hari🤗,mbg anak aku untuk hari,"['mbg', 'anak', 'aku', 'untuk', 'hari']",5,"['mbg', 'anak']",2
288,"menurut saya masih mending tahun ini ada program mbg coba bayangkan saya kecil SD dari rumah sampe sekolah nahan laparr sampe iri lihat anak lain bawa makanan hingga berharap berdoa semoga setelah saya lulus tidak sampe menderita seperti saya ini masih untung ada nya mbg lebih irit uang jajan dari pada jajan sembarangan di sekolah pasti mbg lg yg di salahkan BERSYUKUR LAH saat sekarang 😭😭😭
yang perlu di garis bawahi adalah gimna agar bantuan pangan ini agar lebih menarik lagi karna masyarakat kurangnya informasi dan komunikasi mim",1,0,2026-01-29T21:06:02.000Z,edwin_preset,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7177842255644902427,7600892689522295559,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7733dd0cc914c97cbec7f3c85db078bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ddb920c5&x-expires=1770800400&x-signature=FQgl9%2Fmrdvj2AZCuYfMQ4lFHK60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,"menurut saya masih mending tahun ini ada program mbg coba bayangkan saya kecil sd dari rumah sampe sekolah nahan laparr sampe iri lihat anak lain bawa makanan hingga berharap berdoa semoga setelah saya lulus tidak sampe menderita seperti saya ini masih untung ada nya mbg lebih irit uang jajan dari pada jajan sembarangan di sekolah pasti mbg lg yg di salahkan bersyukur lah saat sekarang 😭😭😭
yang perlu di garis bawahi adalah gimna agar bantuan pangan ini agar lebih menarik lagi karna masyarakat kurangnya informasi dan komunikasi mim",menurut saya masih mending tahun ini ada program mbg coba bayangkan saya kecil sd dari rumah sampe sekolah nahan laparr sampe iri lihat anak lain bawa makanan hingga berharap berdoa semoga setelah saya lulus tidak sampe menderita seperti saya ini masih untung ada nya mbg lebih irit uang jajan dari pada jajan sembarangan di sekolah pasti mbg lg yg di salahkan bersyukur lah saat sekarang yang perlu di garis bawahi adalah gimna agar bantuan pangan ini agar lebih menarik lagi karna masyarakat kurangnya informasi dan komunikasi mim,"['menurut', 'saya', 'masih', 'mending', 'tahun', 'ini', 'ada', 'program', 'mbg', 'coba', 'bayangkan', 'saya', 'kecil', 'sd', 'dari', 'rumah', 'sampe', 'sekolah', 'nahan', 'laparr', 'sampe', 'iri', 'lihat', 'anak', 'lain', 'bawa', 'makanan', 'hingga', 'berharap', 'berdoa', 'semoga', 'setelah', 'saya', 'lulus', 'tidak', 'sampe', 'menderita', 'seperti', 'saya', 'ini', 'masih', 'untung', 'ada', 'nya', 'mbg', 'lebih', 'irit', 'uang', 'jajan', 'dari', 'pada', 'jajan', 'sembarangan', 'di', 'sekolah', 'pasti', 'mbg', 'lg', 'yg', 'di', 'salahkan', 'bersyukur', 'lah', 'saat', 'sekarang', 'yang', 'perlu', 'di', 'garis', 'bawahi', 'adalah', 'gimna', 'agar', 'bantuan', 'pangan', 'ini', 'agar', 'lebih', 'menarik', 'lagi', 'karna', 'masyarakat', 'kurangnya', 'informasi', 'dan', 'komunikasi', 'mim']",87,"['mending', 'program', 'mbg', 'coba', 'bayangkan', 'sd', 'rumah', 'sampe', 'sekolah', 'nahan', 'laparr', 'sampe', 'iri', 'lihat', 'anak', 'bawa', 'makanan', 'berharap', 'berdoa', 'semoga', 'lulus', 'sampe', 'menderita', 'untung', 'mbg', 'irit', 'uang', 'jajan', 'jajan', 'sembarangan', 'sekolah', 'mbg', 'lg', 'salahkan', 'bersyukur', 'garis', 'bawahi', 'gimna', 'bantuan', 'pangan', 'menarik', 'masyarakat', 'kurangnya', 'informasi', 'komunikasi', 'mim']",46
289,LANJUTKAN MBG PAK...!!! MAJU TERUS PANTANG MUNDUR💪💪💪,47,0,2025-12-26T11:54:25.000Z,lontong0477,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7427681173940143110,7588133721501352711,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3fdbd9e4f7db55cc33447dbb98d39f5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5bc973c&x-expires=1770800400&x-signature=JtQ%2FPkqEyztDcBh1Q0pgz0oM9wk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,lanjutkan mbg pak...!!! maju terus pantang mundur💪💪💪,lanjutkan mbg pak maju terus pantang mundur,"['lanjutkan', 'mbg', 'pak', 'maju', 'terus', 'pantang', 'mundur']",7,"['lanjutkan', 'mbg', 'maju', 'pantang', 'mundur']",5
290,"makasih mbg.. berkat mbg saya bisa kerja dgn gaji yg lumayan yaitu bagian masak 110rb/hari
terimakasih mbg🙏",131,11,2025-12-26T12:02:24.000Z,ummueka,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6859171174497256449,7588135254721315604,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d5089aec6197ba65867e05af0b4522c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de467c70&x-expires=1770800400&x-signature=sKZgRoX8lUkk6265L4N8zAwSlmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,"makasih mbg.. berkat mbg saya bisa kerja dgn gaji yg lumayan yaitu bagian masak 110rb/hari
terimakasih mbg🙏",makasih mbg berkat mbg saya bisa kerja dgn gaji yg lumayan yaitu bagian masak rb hari terimakasih mbg,"['makasih', 'mbg', 'berkat', 'mbg', 'saya', 'bisa', 'kerja', 'dgn', 'gaji', 'yg', 'lumayan', 'yaitu', 'bagian', 'masak', 'rb', 'hari', 'terimakasih', 'mbg']",18,"['makasih', 'mbg', 'berkat', 'mbg', 'kerja', 'dgn', 'gaji', 'lumayan', 'masak', 'rb', 'terimakasih', 'mbg']",12
291,lebih baik di stop program nya bosskuh....yang diuntungkan hanya beberapa orang tapi yang di rugikan seluruh rakyat indonesia,13,4,2025-12-27T03:55:25.000Z,kensarok28,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7279609879306847237,7588381348978230032,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b07a79f&x-expires=1770800400&x-signature=nqAlE2A6p7igzeJD%2FhbHhJyMttw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,lebih baik di stop program nya bosskuh....yang diuntungkan hanya beberapa orang tapi yang di rugikan seluruh rakyat indonesia,lebih baik di stop program nya bosskuh yang diuntungkan hanya beberapa orang tapi yang di rugikan seluruh rakyat indonesia,"['lebih', 'baik', 'di', 'stop', 'program', 'nya', 'bosskuh', 'yang', 'diuntungkan', 'hanya', 'beberapa', 'orang', 'tapi', 'yang', 'di', 'rugikan', 'seluruh', 'rakyat', 'indonesia']",19,"['stop', 'program', 'bosskuh', 'diuntungkan', 'orang', 'rugikan', 'rakyat', 'indonesia']",8
292,"pak jgn duduk aja turun ke lapangan banyak SPPG nakal
yg disalurkan ke siswa ga sampe 10 rb
🥺🥺🥺",38,8,2025-12-26T15:51:11.000Z,nenengati_2310,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6725944830634198017,7588194736583262994,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/108af0cee7f735168a3c1f4c5dbb0081~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69efcb7b&x-expires=1770800400&x-signature=am2KcCeXsEFhB4I14dGyjo%2FmLls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,"pak jgn duduk aja turun ke lapangan banyak sppg nakal
yg disalurkan ke siswa ga sampe 10 rb
🥺🥺🥺",pak jgn duduk aja turun ke lapangan banyak sppg nakal yg disalurkan ke siswa ga sampe rb,"['pak', 'jgn', 'duduk', 'aja', 'turun', 'ke', 'lapangan', 'banyak', 'sppg', 'nakal', 'yg', 'disalurkan', 'ke', 'siswa', 'ga', 'sampe', 'rb']",17,"['jgn', 'duduk', 'turun', 'lapangan', 'sppg', 'nakal', 'disalurkan', 'siswa', 'ga', 'sampe', 'rb']",11
293,semoga mbg berjalan terus mnjdi program unggulan amin,12,0,2025-12-27T10:59:41.000Z,viyaviiya,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6775328214962750466,7588490705631249159,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7f3e41d157dcf5846e1cd59fbee04774~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e84bc7d&x-expires=1770800400&x-signature=QFXJukgRNSYWRuCq8wwjIWn6ONY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,semoga mbg berjalan terus mnjdi program unggulan amin,semoga mbg berjalan terus mnjdi program unggulan amin,"['semoga', 'mbg', 'berjalan', 'terus', 'mnjdi', 'program', 'unggulan', 'amin']",8,"['semoga', 'mbg', 'berjalan', 'mnjdi', 'program', 'unggulan', 'amin']",7
294,lebih penting sekolah gratis pak.... sedih kalo anak q g bisa kuliah,41,23,2025-12-26T11:05:35.000Z,tik4_91,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,6793316481087194113,7588121114435617543,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/79adc4d8f99337e1863cd13291e7934d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f7913f48&x-expires=1770800400&x-signature=uVPqyaUxAKp7GT4OFCCVLD7Na4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,lebih penting sekolah gratis pak.... sedih kalo anak q g bisa kuliah,lebih penting sekolah gratis pak sedih kalo anak q g bisa kuliah,"['lebih', 'penting', 'sekolah', 'gratis', 'pak', 'sedih', 'kalo', 'anak', 'q', 'g', 'bisa', 'kuliah']",12,"['sekolah', 'gratis', 'sedih', 'anak', 'kuliah']",5
295,ikan lele sama daging sapi nya mana pak,0,0,2026-01-27T11:08:29.000Z,pepetek_rinjani,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7018140149322368002,7599996572956869394,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a11ac8780ac5ff7acf6b995b915a970~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b34ec3f0&x-expires=1770800400&x-signature=4woSEvpZ0G5ciZouDUyWZgUh3rE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,ikan lele sama daging sapi nya mana pak,ikan lele sama daging sapi nya mana pak,"['ikan', 'lele', 'sama', 'daging', 'sapi', 'nya', 'mana', 'pak']",8,"['ikan', 'lele', 'daging', 'sapi']",4
296,udah natal belum gajian sppi batch3 pak plus bonus donk pak🙏😁,5,0,2025-12-26T10:25:41.000Z,belaaaaaaaacantikkbange7,https://www.tiktok.com/@badangizinasional.ri/video/7587936089629887765,7037043758982693914,7588110837534360341,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f504855c9d4fc8ccbcacad85e45feac7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72dce0ca&x-expires=1770800400&x-signature=OEP3fZOjc3Ii66Y5fSudOhWix00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mbg_tiktok_bgn3,udah natal belum gajian sppi batch3 pak plus bonus donk pak🙏😁,udah natal belum gajian sppi batch pak plus bonus donk pak,"['udah', 'natal', 'belum', 'gajian', 'sppi', 'batch', 'pak', 'plus', 'bonus', 'donk', 'pak']",11,"['natal', 'gajian', 'sppi', 'batch', 'plus', 'bonus', 'donk']",7
